id,preco
8613,11.020.471.851.036.930
8614,7.134.221.953.222.497
8615,7.204.925.459.634.290
8616,8.811.458.467.900.597
8617,10.893.496.499.426.548
8618,13.049.279.244.096.760
8619,9.597.944.544.016.646
8620,5.696.513.779.415.211
8621,8.488.586.252.068.431
8622,11.131.310.026.170.930
8623,10.476.621.007.471.834
8624,6.798.033.687.810.463
8625,9.258.905.380.858.154
8626,8.427.766.610.407.210
8627,12.442.001.346.721.288
8628,11.121.904.253.948.768
8629,11.915.439.859.055.710
8630,9.901.446.486.233.248
8631,8.259.251.002.517.394
8632,7.324.611.202.477.581
8633,7.591.051.644.698.124
8634,7.516.810.748.357.921
8635,7.835.705.043.417.778
8636,7.035.123.600.398.772
8637,13.465.870.778.168.010
8638,13.068.675.783.977.756
8639,11.626.148.924.240.894
8640,10.303.025.508.915.222
8641,7.595.293.164.245.494
8642,7.630.455.226.854.707
8643,12.611.468.915.954.304
8644,10.608.924.531.508.172
8645,7.017.381.664.105.954
8646,10.079.617.252.624.512
8647,11.437.133.840.580.640
8648,10.090.852.285.185.342
8649,8.442.344.155.246.667
8650,10.989.326.306.403.226
8651,12.809.915.202.145.610
8652,11.858.859.068.552.704
8653,6.980.398.548.835.675
8654,8.734.267.148.294.954
8655,11.833.792.741.076.594
8656,11.898.935.360.152.516
8657,5.515.368.652.596.955
8658,16.755.946.551.127.846
8659,12.170.302.267.988.688
8660,8.917.601.131.424.695
8661,7.796.174.646.764.102
8662,9.155.928.192.129.208
8663,7.426.632.870.041.680
8664,11.055.461.911.133.764
8665,13.299.423.059.822.652
8666,16.674.175.933.873.530
8667,9.312.288.664.278.468
8668,12.221.869.871.843.326
8669,7.683.279.885.836.764
8670,8.404.650.466.141.203
8671,12.060.184.606.912.218
8672,6.783.761.600.611.544
8673,7.600.893.455.144.977
8674,14.895.307.866.995.214
8675,9.958.433.938.836.512
8676,9.468.177.142.555.494
8677,9.944.007.955.185.042
8678,12.693.347.507.570.262
8679,9.389.449.442.215.692
8680,7.879.486.809.344.807
8681,9.629.888.273.671.944
8682,6.888.886.687.110.508
8683,12.233.500.757.129.220
8684,7.859.503.189.774.322
8685,8.746.145.810.233.402
8686,10.061.570.626.264.292
8687,10.301.506.464.405.694
8688,11.182.591.494.462.446
8689,8.722.900.619.713.411
8690,9.417.926.066.568.452
8691,10.468.264.063.478.188
8692,10.365.122.308.597.488
8693,8.739.104.058.541.528
8694,9.554.692.306.361.850
8695,13.598.131.397.728.594
8696,9.617.892.912.848.552
8697,9.363.353.913.047.274
8698,6.825.472.689.152.725
8699,8.759.495.424.098.407
8700,9.919.588.459.234.662
8701,10.046.482.410.813.510
8702,7.836.427.232.357.304
8703,13.163.781.423.654.532
8704,11.174.409.101.084.072
8705,12.455.551.056.437.140
8706,11.961.744.609.070.666
8707,7.668.328.250.762.794
8708,11.057.507.500.827.990
8709,10.932.626.712.024.432
8710,10.727.453.327.315.394
8711,7.761.942.275.815.180
8712,9.111.060.622.291.088
8713,18.622.614.255.382.580
8714,6.994.839.649.450.293
8715,5.990.903.187.971.262
8716,6.958.935.018.150.246
8717,6.906.359.464.896.654
8718,8.517.290.298.549.742
8719,11.827.396.995.237.164
8720,7.463.507.647.019.971
8721,12.000.598.158.622.044
8722,7.491.709.083.585.157
8723,7.045.689.563.925.912
8724,7.560.367.553.832.125
8725,12.769.912.135.205.806
8726,11.268.499.685.453.928
8727,9.128.021.529.814.316
8728,13.705.864.610.046.954
8729,11.012.038.127.021.784
8730,9.223.275.673.178.280
8731,13.138.758.270.807.464
8732,7.343.608.546.580.022
8733,7.597.961.377.796.362
8734,6.898.696.093.885.413
8735,8.864.544.928.735.990
8736,12.133.712.418.068.278
8737,9.877.919.004.102.424
8738,8.817.972.023.534.268
8739,9.420.867.258.063.452
8740,8.946.281.619.236.652
8741,12.406.078.451.140.430
8742,10.345.741.626.078.504
8743,9.632.793.874.595.170
8744,14.056.097.483.792.500
8745,7.648.391.067.766.148
8746,6.989.743.654.522.322
8747,11.277.731.763.313.744
8748,6.307.856.288.123.176
8749,9.794.421.248.339.256
8750,11.291.066.650.009.784
8751,11.643.289.578.341.726
8752,10.779.918.140.011.698
8753,3.274.564.401.277.928
8754,8.520.129.214.419.252
8755,9.302.737.742.394.898
8756,12.559.925.204.832.928
8757,8.588.459.667.665.344
8758,14.715.962.917.439.894
8759,9.420.260.362.168.464
8760,9.472.870.366.661.912
8761,8.529.709.867.952.540
8762,9.231.021.503.840.076
8763,8.953.986.649.915.898
8764,7.288.262.614.083.837
8765,9.610.855.673.787.006
8766,10.484.185.753.993.972
8767,11.726.385.847.538.656
8768,13.971.419.506.904.388
8769,13.529.822.318.402.440
8770,9.411.475.392.764.982
8771,8.024.657.683.075.101
8772,6.983.787.226.838.610
8773,12.389.276.179.493.542
8774,7.043.394.905.465.503
8775,7.635.848.161.763.925
8776,7.624.213.167.522.327
8777,7.432.495.756.142.350
8778,21.150.288.240.990.484
8779,8.041.806.079.879.045
8780,9.270.170.106.242.056
8781,9.816.711.130.522.916
8782,8.411.797.034.785.073
8783,5.637.859.251.250.303
8784,8.702.959.562.742.585
8785,10.205.588.853.988.402
8786,11.968.850.972.022.608
8787,8.941.996.452.289.564
8788,6.706.896.796.024.714
8789,9.808.819.148.802.790
8790,7.891.164.932.940.863
8791,11.086.419.601.458.534
8792,7.480.494.388.347.810
8793,7.564.743.500.264.914
8794,8.092.589.093.463.978
8795,7.821.774.439.231.169
8796,8.858.415.374.480.089
8797,8.717.536.600.143.534
8798,13.406.571.401.732.782
8799,11.430.379.838.334.840
8800,13.640.433.957.898.428
8801,8.218.241.024.696.819
8802,10.848.697.127.735.720
8803,9.434.035.654.361.024
8804,7.040.696.607.768.900
8805,7.574.734.177.544.958
8806,6.363.959.297.186.417
8807,13.745.601.987.604.916
8808,11.430.677.862.948.084
8809,10.658.093.831.609.210
8810,13.741.945.627.431.142
8811,7.267.847.872.036.429
8812,9.502.805.249.345.680
8813,10.080.203.435.880.978
8814,6.009.540.270.324.666
8815,12.850.436.584.031.036
8816,13.470.950.824.154.892
8817,10.031.995.465.745.332
8818,7.024.909.486.210.631
8819,10.804.344.283.225.574
8820,7.580.071.948.708.122
8821,8.237.980.568.211.065
8822,11.410.709.990.183.532
8823,8.378.361.181.336.348
8824,15.041.761.040.958.648
8825,10.502.088.392.896.714
8826,11.037.628.480.655.300
8827,7.458.201.612.367.493
8828,8.760.614.377.684.930
8829,12.353.849.279.309.572
8830,10.338.886.974.210.140
8831,7.235.883.359.045.440
8832,10.683.488.219.228.580
8833,17.205.407.137.067.162
8834,8.805.814.872.233.667
8835,10.677.614.548.800.770
8836,11.806.728.026.432.216
8837,9.814.447.607.529.522
8838,7.003.206.674.799.809
8839,11.905.182.931.112.590
8840,6.463.639.340.984.044
8841,10.251.545.778.412.942
8842,5.290.632.989.270.978
8843,11.429.207.698.169.672
8844,10.049.237.802.210.186
8845,7.545.308.767.149.345
8846,6.025.260.565.665.860
8847,8.502.322.405.812.151
8848,9.392.622.740.887.156
8849,9.820.050.334.019.436
8850,19.053.706.089.953.384
8851,14.977.293.159.780.170
8852,10.831.574.377.407.500
8853,13.675.589.543.676.458
8854,12.113.514.505.512.748
8855,10.548.817.197.679.408
8856,8.917.956.767.965.817
8857,12.035.959.702.269.234
8858,8.888.511.425.145.004
8859,9.628.149.252.267.604
8860,10.509.038.635.692.244
8861,9.296.757.101.458.134
8862,6.236.215.304.134.819
8863,9.727.977.200.871.104
8864,11.368.445.861.360.288
8865,8.515.927.692.369.979
8866,8.080.707.403.066.004
8867,8.961.448.719.101.340
8868,8.001.575.275.487.199
8869,9.590.092.314.156.354
8870,8.316.835.927.974.319
8871,6.183.079.235.477.855
8872,9.238.934.813.793.396
8873,11.218.959.271.037.060
8874,7.381.347.397.594.488
8875,7.828.817.189.111.155
8876,6.246.724.103.180.166
8877,10.336.341.163.401.982
8878,7.839.346.449.794.722
8879,5.056.175.012.691.823
8880,10.670.126.240.934.406
8881,11.558.555.942.935.704
8882,9.175.612.658.883.252
8883,9.973.616.052.570.752
8884,7.027.022.229.350.806
8885,9.430.064.290.795.872
8886,7.008.113.342.868.935
8887,10.111.178.826.917.060
8888,9.145.733.748.154.658
8889,8.646.009.929.258.917
8890,7.773.516.995.524.327
8891,12.414.388.448.071.420
8892,5.951.873.194.361.324
8893,5.299.831.389.649.139
8894,7.661.550.509.891.887
8895,12.070.160.505.359.624
8896,9.167.054.712.968.050
8897,9.805.402.561.641.710
8898,12.226.054.203.290.392
8899,14.377.302.886.464.868
8900,8.304.691.456.864.540
8901,11.070.588.493.680.764
8902,13.576.484.689.546.334
8903,8.561.890.119.651.285
8904,10.549.564.309.404.166
8905,11.939.679.814.960.138
8906,7.138.191.895.654.902
8907,5.884.446.941.811.848
8908,10.118.970.653.045.230
8909,14.769.640.152.204.708
8910,12.338.782.891.653.452
8911,8.402.283.462.409.218
8912,10.544.978.088.127.364
8913,8.745.173.283.109.563
8914,16.419.775.408.597.444
8915,9.142.890.362.716.958
8916,7.535.094.562.079.674
8917,6.611.698.177.036.101
8918,11.358.553.903.063.916
8919,11.856.455.355.263.824
8920,9.277.883.665.433.724
8921,8.157.832.665.105.911
8922,17.336.703.642.483.618
8923,10.575.438.349.166.520
8924,9.766.334.223.733.768
8925,6.542.451.222.520.412
8926,13.004.198.221.749.580
8927,7.950.597.619.088.143
8928,9.154.414.453.706.054
8929,15.644.208.063.977.384
8930,4.935.901.460.170.382
8931,9.534.278.699.456.076
8932,9.584.017.097.802.566
8933,7.357.179.931.211.205
8934,6.371.889.392.662.729
8935,16.879.465.661.966.702
8936,7.099.470.839.518.012
8937,14.272.244.107.073.900
8938,9.187.883.739.769.020
8939,10.152.657.383.231.112
8940,7.644.165.442.763.311
8941,14.092.955.323.567.932
8942,3.407.479.420.895.074
8943,12.221.908.142.300.852
8944,9.883.681.779.887.776
8945,7.614.379.261.657.454
8946,15.114.360.737.727.284
8947,8.926.015.840.767.899
8948,7.057.044.950.027.288
8949,9.802.831.876.387.326
8950,11.809.467.263.046.418
8951,8.124.921.147.037.424
8952,14.270.179.024.246.706
8953,7.051.827.206.734.242
8954,7.847.125.915.511.956
8955,7.856.549.126.910.722
8956,9.375.766.554.538.648
8957,17.292.085.991.849.372
8958,11.305.869.534.399.610
8959,6.689.573.336.001.454
8960,14.771.263.463.394.268
8961,13.275.314.975.075.574
8962,9.478.072.756.136.436
8963,11.098.297.687.922.650
8964,9.686.061.413.693.496
8965,6.654.590.780.643.167
8966,8.321.818.178.918.960
8967,9.929.023.825.660.812
8968,6.394.228.283.445.882
8969,13.214.798.176.063.884
8970,6.583.119.840.535.513
8971,7.602.849.425.896.421
8972,12.569.662.775.445.638
8973,7.337.290.468.949.027
8974,10.350.111.426.592.610
8975,11.148.999.093.622.372
8976,9.853.527.964.794.556
8977,9.105.905.519.207.320
8978,14.998.824.264.864.496
8979,6.934.971.916.488.047
8980,9.644.501.079.225.674
8981,10.824.368.683.063.984
8982,6.838.246.027.251.539
8983,12.934.173.165.992.094
8984,7.111.921.681.423.537
8985,17.384.277.227.124.710
8986,7.715.331.282.777.290
8987,7.642.857.777.691.449
8988,9.749.787.041.808.848
8989,11.925.051.249.843.328
8990,8.744.347.696.572.470
8991,7.964.769.943.804.023
8992,6.705.572.565.268.909
8993,11.787.078.881.718.060
8994,13.003.369.615.304.108
8995,10.856.378.968.099.450
8996,16.927.837.003.989.102
8997,16.159.710.739.762.494
8998,7.290.549.605.563.343
8999,10.595.182.185.224.198
9000,8.723.579.793.306.178
9001,5.626.038.324.285.533
9002,9.337.556.319.941.950
9003,10.577.546.499.373.364
9004,14.757.570.480.889.196
9005,19.541.341.534.642.004
9006,10.226.920.491.284.894
9007,7.173.202.255.888.242
9008,10.836.386.179.275.514
9009,9.766.146.543.857.856
9010,8.357.370.902.556.482
9011,10.722.099.164.416.022
9012,11.610.461.826.782.794
9013,9.236.706.547.580.518
9014,5.936.808.339.173.666
9015,10.657.947.882.652.952
9016,9.504.181.794.366.930
9017,13.746.104.150.149.570
9018,7.496.537.618.415.555
9019,9.351.066.282.357.198
9020,7.120.620.225.136.271
9021,8.276.253.888.157.868
9022,9.096.111.205.546.472
9023,12.201.618.015.576.446
9024,8.423.594.679.907.279
9025,7.378.357.694.931.006
9026,9.117.856.473.217.190
9027,7.796.893.760.315.976
9028,5.190.382.632.213.260
9029,8.395.573.626.941.162
9030,10.443.840.018.303.746
9031,14.993.233.874.821.246
9032,17.321.264.859.645.118
9033,9.740.768.929.442.262
9034,7.220.487.664.050.152
9035,8.820.213.773.469.762
9036,10.194.815.043.062.766
9037,11.414.844.299.994.530
9038,6.950.495.765.541.056
9039,8.452.853.888.427.068
9040,9.025.705.606.212.420
9041,9.336.540.296.997.420
9042,12.206.615.052.752.938
9043,13.691.793.492.227.198
9044,12.092.695.142.054.102
9045,20.653.820.571.444.004
9046,10.780.255.585.436.562
9047,7.288.444.215.249.026
9048,10.989.853.134.164.542
9049,9.024.489.383.834.506
9050,11.225.189.652.439.330
9051,7.823.379.863.036.004
9052,8.540.895.817.482.305
9053,10.996.754.516.221.922
9054,8.715.550.449.250.305
9055,10.632.503.987.241.518
9056,10.378.942.319.225.212
9057,12.862.153.130.621.878
9058,11.267.532.124.338.120
9059,14.358.583.328.249.846
9060,6.561.099.418.323.843
9061,3.700.077.122.559.344
9062,12.106.087.355.138.824
9063,7.694.889.076.024.110
9064,14.709.270.734.459.720
9065,11.615.081.513.716.400
9066,18.158.161.019.240.160
9067,11.137.610.471.407.258
9068,12.718.849.700.836.614
9069,11.636.348.190.269.494
9070,11.161.033.647.756.210
9071,8.156.883.786.205.647
9072,13.995.564.218.534.524
9073,11.708.260.272.545.218
9074,10.122.151.257.667.836
9075,12.247.659.706.669.078
9076,8.212.298.467.340.337
9077,9.702.574.333.920.774
9078,7.094.033.162.629.877
9079,9.296.636.334.047.770
9080,12.161.044.801.042.956
9081,7.690.688.241.768.262
9082,9.587.323.565.835.826
9083,12.186.862.291.211.732
9084,9.540.078.201.082.942
9085,11.037.577.963.307.350
9086,12.044.138.423.302.978
9087,8.967.125.781.567.117
9088,7.495.484.070.003.529
9089,17.212.234.014.830.406
9090,11.832.533.759.194.296
9091,7.682.165.473.211.874
9092,8.248.793.479.082.214
9093,13.118.129.959.332.966
9094,10.582.891.167.594.786
9095,13.264.768.752.678.720
9096,9.901.444.323.399.656
9097,9.220.486.059.487.076
9098,10.175.851.597.390.228
9099,8.885.293.105.240.760
9100,9.283.897.330.346.472
9101,12.842.032.805.357.498
9102,5.906.377.594.827.763
9103,9.094.123.567.182.362
9104,14.084.842.291.468.406
9105,10.791.812.293.784.396
9106,8.699.157.176.820.157
9107,13.166.322.730.413.376
9108,9.750.763.768.013.998
9109,7.581.021.192.814.321
9110,11.760.489.449.009.520
9111,10.547.671.228.223.892
9112,10.736.404.075.537.094
9113,10.026.912.446.087.374
9114,7.963.647.529.299.444
9115,12.007.048.669.358.226
9116,6.618.922.794.161.984
9117,6.062.688.921.991.721
9118,8.536.329.276.766.977
9119,7.597.799.267.838.939
9120,11.171.174.706.971.502
9121,12.680.772.185.344.562
9122,8.634.700.427.934.656
9123,7.983.115.814.705.680
9124,8.113.677.630.061.142
9125,8.813.258.782.110.487
9126,6.452.353.645.793.983
9127,14.592.130.771.078.034
9128,7.378.786.255.960.582
9129,12.196.518.581.348.770
9130,5.349.682.716.953.971
9131,10.488.786.166.029.846
9132,8.333.576.492.582.439
9133,8.771.219.106.218.487
9134,11.369.734.738.587.838
9135,9.720.657.678.530.290
9136,9.468.052.184.110.978
9137,11.746.653.959.870.788
9138,9.211.312.203.915.592
9139,8.170.368.647.097.795
9140,7.255.658.957.820.218
9141,9.234.773.899.823.666
9142,7.520.456.274.054.109
9143,13.720.977.486.638.830
9144,9.312.394.430.649.484
9145,11.411.242.070.623.710
9146,9.680.337.216.149.714
9147,11.918.222.147.437.950
9148,8.991.756.277.667.135
9149,9.005.066.181.380.861
9150,9.729.178.155.769.472
9151,11.778.041.819.540.970
9152,8.905.358.182.287.431
9153,6.434.836.372.424.920
9154,8.782.927.673.620.807
9155,7.086.674.589.965.553
9156,6.010.573.187.685.433
9157,15.552.479.659.496.378
9158,7.321.619.216.624.906
9159,8.806.749.892.873.217
9160,9.235.404.759.175.394
9161,10.015.074.804.614.654
9162,13.638.946.934.800.794
9163,7.801.428.900.893.966
9164,16.765.486.671.630.316
9165,8.879.779.401.535.483
9166,8.255.389.704.018.918
9167,22.357.796.973.258.992
9168,8.426.626.998.084.565
9169,16.977.305.037.668.904
9170,2.699.490.580.054.919
9171,10.716.918.683.062.618
9172,5.447.296.496.481.686
9173,10.114.402.127.283.236
9174,6.580.118.987.700.389
9175,7.692.442.033.688.365
9176,11.989.895.072.627.966
9177,10.905.701.928.317.880
9178,11.365.996.130.707.634
9179,10.728.962.650.804.684
9180,8.899.485.721.264.760
9181,9.659.423.897.823.634
9182,10.664.801.245.885.424
9183,10.218.724.027.070.394
9184,9.242.749.397.901.996
9185,10.835.094.524.791.100
9186,8.759.013.831.756.642
9187,8.677.915.989.600.627
9188,6.366.827.917.633.561
9189,16.612.301.802.022.426
9190,9.423.503.871.332.798
9191,7.855.183.494.271.596
9192,8.265.324.139.895.673
9193,7.988.015.850.655.741
9194,13.820.556.022.132.002
9195,9.905.888.244.653.296
9196,12.598.466.351.766.118
9197,9.901.634.126.618.136
9198,7.364.114.008.305.814
9199,13.457.643.243.614.070
9200,7.454.528.543.598.764
9201,6.283.913.400.434.374
9202,7.940.774.344.671.601
9203,11.260.621.567.308.818
9204,10.890.853.052.809.560
9205,12.125.767.851.025.686
9206,12.152.194.709.473.988
9207,10.413.760.283.658.166
9208,7.263.424.838.974.818
9209,7.366.156.523.218.753
9210,10.876.321.866.332.016
9211,10.568.378.117.394.490
9212,9.343.726.517.059.666
9213,8.047.690.463.668.550
9214,8.429.347.510.146.242
9215,17.097.856.150.427.858
9216,12.380.653.755.855.174
9217,8.778.940.492.218.715
9218,8.562.116.815.059.037
9219,8.866.171.016.009.707
9220,14.575.941.981.672.622
9221,12.832.737.038.069.302
9222,11.491.386.798.428.454
9223,9.824.012.224.688.758
9224,5.406.451.966.864.879
9225,10.787.039.047.825.754
9226,6.916.187.170.902.736
9227,9.902.606.210.153.502
9228,10.867.293.572.077.514
9229,7.003.139.219.003.122
9230,10.601.111.510.333.696
9231,7.040.561.915.690.057
9232,9.754.583.378.625.582
9233,13.093.349.682.012.302
9234,8.846.743.736.561.522
9235,8.240.970.196.735.729
9236,11.882.822.579.429.420
9237,8.254.544.351.341.947
9238,9.588.586.440.042.468
9239,7.813.599.923.206.922
9240,14.128.099.987.417.144
9241,10.016.920.769.962.376
9242,9.641.402.252.684.116
9243,10.185.276.319.684.310
9244,13.675.329.728.911.608
9245,9.164.566.718.008.456
9246,12.381.746.529.073.068
9247,14.479.879.421.137.888
9248,12.030.495.363.823.264
9249,11.594.910.450.894.016
9250,8.059.695.550.832.634
9251,11.673.228.598.356.858
9252,9.357.619.782.718.840
9253,8.793.039.347.505.005
9254,30.906.589.581.100.364
9255,17.680.013.029.551.808
9256,18.245.749.784.891.140
9257,7.458.724.670.055.912
9258,11.642.704.478.141.846
9259,7.936.248.649.721.380
9260,7.659.196.004.141.610
9261,8.153.305.698.965.945
9262,6.863.035.869.943.298
